age,weight-(kg),max-bpm,avg-bpm,resting-bpm,session-duration-(hours),workout-frequency-(days/week),experience-level,daily-meals-frequency,physical-exercise,sugar-g,sodium-mg,cholesterol-mg,serving-size-g,prep-time-min,cook-time-min,rating,pct-maxhr,gender_Male,workout-type_HIIT,workout-type_Strength,workout-type_Yoga,diet-type_Keto,diet-type_Low-Carb,diet-type_Paleo,diet-type_Vegan,diet-type_Vegetarian,cooking-method_Boiled,cooking-method_Fried,cooking-method_Grilled,cooking-method_Raw,cooking-method_Roasted,cooking-method_Steamed,split
38,58.47,185,132,54,1.64,5,3,4,1,35.27,149,246,473.46,37,75,3.91,0.71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
32,106.65,183,152,74,1.4,4,2,3,0,25.67,1993,193,402.73,40,60,1.62,0.83,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
39,62.59,176,161,71,1.42,4,2,3,0,17.96,732,240,463.42,18,16,1.19,0.91,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
56,51.07,175,146,58,1.29,2,1,3,0,34.6,1591,21,251.67,30,56,4.09,0.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
50,63.54,191,130,72,1.06,4,2,2,1,45.54,578,37,227.32,14,9,3.7,0.68,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
31,60.54,187,127,56,1.73,4,3,4,0,4.01,258,26,495.03,20,68,4.19,0.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
53,48.2,165,150,74,1.06,4,2,4,0,30.83,1725,155,271.77,52,118,3.68,0.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
28,70.91,192,140,63,1.46,4,2,2,1,33.27,673,112,306.97,39,10,5.01,0.73,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
30,112.56,177,137,54,1.27,3,1,3,0,41.89,798,260,493.94,28,98,1.22,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
43,94.27,187,156,62,1.3,2,1,3,0,18.26,1425,233,399.64,46,94,3.59,0.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
25,40.67,193,144,64,1.49,4,2,2,0,41.08,2099,138,222.15,15,73,3.37,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
24,52.49,169,166,60,1.29,2,1,4,0,26.73,2083,142,378.61,56,77,1.71,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
21,87.88,199,121,67,1.72,4,3,3,0,12.52,2173,210,403.52,51,108,2.33,0.61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
19,87.67,195,161,72,1.28,2,1,2,0,18.71,1157,180,200.36,45,37,4.17,0.83,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
22,98.94,194,135,71,0.51,2,1,4,0,2.89,1834,215,405.25,58,106,2.19,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
34,102.38,185,136,72,0.96,2,1,3,0,18.11,1730,232,221.4,49,110,4.81,0.73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
22,54.73,166,144,68,1.62,4,3,4,0,24.47,837,24,299.23,58,96,4.6,0.87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
29,121.03,188,130,52,1.31,4,2,3,0,45.61,401,46,395.81,13,59,2.98,0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
42,63.63,172,128,69,1.37,2,1,2,1,39.38,1194,108,433.74,45,54,3.48,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,train
45,65.77,196,129,66,0.77,3,1,2,1,39.51,1373,126,428.65,14,45,1.5,0.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
18,82.72,183,150,67,1.83,4,3,3,0,28.16,696,37,323.1,54,59,2.76,0.82,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
47,73.96,173,140,50,1.36,3,1,3,0,37.82,514,216,402.3,50,115,4.84,0.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
19,60.58,184,128,53,1.13,2,1,2,0,37.45,1816,269,485.15,41,111,2.0,0.69,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
43,60.0,177,168,54,1.27,4,2,3,0,39.53,2118,283,285.37,60,13,4.46,0.95,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
45,66.03,192,133,59,0.66,2,1,3,0,39.55,1077,130,137.95,26,53,4.59,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
57,62.01,168,143,51,0.9,3,1,3,1,23.74,400,168,128.59,10,105,4.34,0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
47,128.26,193,167,62,1.05,4,2,3,1,29.31,983,2,117.43,48,65,2.98,0.87,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
23,61.52,193,168,69,1.6,5,3,3,0,43.43,506,167,341.52,43,55,2.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train
56,75.35,162,131,60,0.68,3,1,3,0,27.79,1121,178,487.25,24,117,3.87,0.81,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
38,61.83,177,146,51,1.38,3,1,3,0,20.53,1135,21,334.32,38,69,2.9,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
38,46.57,188,158,68,0.64,3,1,3,1,18.37,1457,41,489.59,47,104,4.28,0.84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
46,79.48,171,149,68,0.72,3,1,4,0,20.32,908,9,136.12,53,37,4.41,0.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,train
55,84.55,184,141,52,1.0,4,2,3,0,2.35,1489,76,488.22,39,36,3.19,0.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train
21,107.28,195,138,63,1.35,2,1,3,0,20.24,942,175,210.32,40,60,2.69,0.71,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
19,94.43,190,143,50,1.22,4,2,2,1,24.98,818,295,292.6,60,16,2.62,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
25,70.83,185,125,68,0.8,3,1,4,0,31.1,284,268,465.71,39,93,4.78,0.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
23,107.57,167,139,55,1.16,4,2,3,1,38.7,921,25,403.53,49,68,4.39,0.83,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
37,56.21,182,123,53,0.97,2,1,2,1,20.37,2041,222,244.53,9,23,2.21,0.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train
19,63.75,197,132,57,1.87,5,3,2,0,15.9,1570,293,369.44,57,52,3.82,0.67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
53,67.37,194,139,69,1.31,3,2,3,0,47.89,1145,112,154.07,23,72,2.23,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
50,56.76,182,142,66,1.41,3,1,3,1,22.15,1583,268,239.99,23,96,1.8,0.78,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
25,62.69,174,143,61,1.2,3,1,4,0,8.69,982,230,270.87,42,35,3.63,0.82,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
25,65.34,160,141,58,0.88,3,1,4,0,25.0,204,175,116.55,28,83,1.2,0.88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,train
36,96.59,193,129,65,1.37,3,1,4,0,31.15,857,285,439.36,24,60,1.97,0.67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
35,79.38,196,164,70,1.28,4,2,3,1,13.3,1418,75,208.2,50,43,4.2,0.84,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
22,71.65,162,139,53,1.42,4,2,3,0,5.36,1653,254,319.68,23,99,3.23,0.86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
52,70.39,181,163,67,1.02,3,2,3,1,26.27,137,280,339.67,43,22,4.51,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
58,109.03,198,156,56,1.49,3,2,3,0,15.35,113,31,391.93,8,62,1.92,0.79,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
32,69.92,177,122,58,1.24,2,1,2,0,13.05,1836,254,156.4,12,88,3.71,0.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
39,50.72,167,128,50,1.17,2,1,3,0,49.61,740,290,416.09,19,27,1.59,0.77,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
28,121.38,197,168,65,0.79,2,1,2,0,21.63,1050,33,232.62,59,17,3.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
49,115.45,161,125,61,1.38,2,1,3,0,2.1,1463,293,418.4,18,26,5.01,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
34,74.48,178,158,52,1.46,3,1,3,1,30.61,59,108,156.42,7,68,2.85,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
55,52.01,180,167,50,0.78,3,1,2,0,19.96,85,141,206.32,22,13,2.86,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
38,44.84,188,158,68,0.63,3,1,3,1,18.07,1474,43,485.74,47,105,4.3,0.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
58,103.47,172,168,61,1.34,3,1,3,0,29.56,112,15,273.99,33,93,5.01,0.98,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
52,64.16,164,165,68,1.82,4,3,4,0,28.97,1390,204,382.21,59,7,3.61,1.01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
31,47.51,163,166,60,1.1,2,1,4,0,2.27,1960,299,348.78,15,107,1.2,1.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
51,77.77,193,134,74,0.92,3,1,4,1,25.5,863,49,206.74,38,113,1.09,0.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
33,117.17,166,130,55,1.03,3,2,3,0,19.67,721,62,431.76,10,16,4.32,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
21,54.82,172,139,71,0.54,2,1,3,0,48.72,2085,128,362.09,9,94,4.04,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
21,86.17,186,128,58,1.91,5,3,3,1,7.05,1336,94,234.67,26,24,4.59,0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
47,74.36,173,140,50,1.37,3,1,3,0,38.4,507,215,393.67,50,114,4.8,0.81,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
39,68.69,180,149,51,1.16,4,2,4,0,18.06,1949,125,381.37,41,43,4.19,0.83,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
55,84.5,178,122,52,1.19,3,2,3,0,23.2,894,200,398.87,43,69,2.91,0.69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
54,75.08,194,154,60,0.97,3,1,4,0,16.77,1713,214,231.28,35,11,1.09,0.79,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
18,49.04,176,147,64,1.05,3,1,4,0,43.12,831,130,435.27,26,54,2.03,0.84,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
21,88.43,198,121,67,1.71,4,3,3,0,11.94,2164,209,403.26,51,108,2.29,0.61,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
27,88.27,161,153,53,1.81,4,3,2,1,18.67,317,222,118.93,31,13,4.43,0.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
59,65.23,161,162,61,1.4,3,2,3,0,13.36,866,269,503.06,57,77,3.74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
51,60.08,182,125,64,1.61,4,3,2,1,48.97,2294,53,110.47,47,71,1.9,0.69,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
39,102.09,192,134,50,0.89,3,1,3,0,10.08,452,5,455.76,31,105,1.93,0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
41,46.04,184,139,63,0.61,2,1,3,0,45.9,89,12,290.56,58,17,3.42,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,train
38,77.04,199,130,53,0.73,2,1,4,0,7.34,1831,281,188.56,29,15,0.99,0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
42,88.19,188,158,65,1.68,4,3,3,0,5.76,889,274,166.42,27,48,4.7,0.84,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
23,107.46,198,120,73,1.36,2,1,3,0,1.98,701,285,304.59,17,116,1.7,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train
22,116.73,172,134,57,1.24,3,2,3,0,44.92,1109,61,130.72,39,109,2.77,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
26,104.07,162,135,62,1.27,3,2,4,1,46.53,881,257,302.53,17,22,2.2,0.83,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
39,55.97,198,153,57,1.79,5,3,3,0,28.42,236,253,175.11,59,81,2.61,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
32,97.07,189,137,50,1.37,3,2,3,1,12.11,171,215,405.28,7,6,4.35,0.73,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
18,62.19,190,162,50,1.22,4,2,3,0,14.69,1250,213,289.29,55,107,2.2,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
59,86.68,194,123,60,1.13,3,2,3,0,17.73,317,192,273.38,10,47,3.18,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,train
47,66.09,181,169,71,1.43,3,1,3,1,41.26,1081,146,489.3,43,112,1.12,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
47,84.48,176,150,70,1.89,5,3,3,0,11.63,351,130,391.51,11,27,4.1,0.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
41,81.69,167,128,59,1.87,5,3,3,0,38.38,1197,155,408.01,60,50,1.21,0.77,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
51,60.52,168,169,60,1.14,2,1,3,0,26.63,1720,5,142.47,39,15,1.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
48,83.07,183,159,73,1.91,5,3,3,0,41.17,1282,186,335.16,43,71,2.0,0.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
20,88.3,198,121,67,1.71,4,3,3,0,11.95,2162,204,406.84,51,109,2.32,0.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
43,97.73,194,130,56,1.27,4,2,2,0,32.64,2254,208,245.62,25,39,4.88,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
28,86.5,164,134,68,1.29,4,2,3,0,16.03,1115,184,148.89,31,107,4.62,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,train
33,110.78,188,139,62,1.42,2,1,3,0,23.72,2402,262,471.21,26,81,2.05,0.74,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
29,71.54,190,120,68,1.2,4,2,3,0,34.21,1235,55,289.29,6,92,2.45,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
19,111.58,162,149,54,1.32,2,1,2,0,45.95,383,80,164.04,33,77,1.99,0.92,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
18,46.81,184,128,63,1.36,4,2,3,0,5.46,633,290,367.55,20,64,3.45,0.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
58,49.86,191,125,72,1.38,4,2,3,0,35.36,1287,93,96.2,59,64,2.57,0.66,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
53,55.86,161,137,56,1.28,4,2,4,0,16.47,2398,216,294.49,15,3,1.39,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
28,102.42,169,136,64,1.08,3,1,3,0,29.17,1139,216,119.5,35,68,5.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
34,63.55,198,143,71,1.03,4,2,2,0,42.34,596,12,155.88,11,65,4.04,0.72,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
18,60.52,184,128,53,1.13,2,1,2,0,37.17,1848,270,487.86,40,110,2.03,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
45,80.78,183,131,54,1.71,4,3,3,1,5.64,2057,93,466.51,27,118,3.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train
18,70.57,173,168,71,1.31,2,1,3,0,39.86,1866,-1,488.95,17,73,1.74,0.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
27,79.46,181,130,54,1.49,3,2,2,0,18.44,120,181,286.66,10,96,1.53,0.72,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
57,126.29,161,133,73,0.97,2,1,3,1,3.58,756,111,400.24,36,37,3.5,0.83,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
29,69.2,171,168,62,1.08,4,2,2,0,8.32,1851,34,454.21,19,20,1.68,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
52,64.02,185,165,67,1.37,3,2,3,0,44.36,1187,17,294.95,8,18,4.89,0.89,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
50,51.34,171,126,52,0.94,2,1,2,0,9.2,2356,199,107.98,6,118,1.71,0.74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
45,64.63,199,133,58,1.67,4,3,3,0,27.1,1519,280,422.39,41,82,4.36,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
37,75.28,189,127,60,1.23,4,2,3,0,18.8,1064,286,220.54,21,23,3.83,0.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train
47,127.64,199,157,73,0.7,2,1,2,0,26.26,1493,191,261.79,33,89,4.38,0.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
36,90.2,169,159,71,1.37,4,2,3,0,40.55,227,148,473.97,34,69,4.22,0.94,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
25,53.43,172,120,58,1.08,4,2,3,0,42.03,387,186,448.8,16,98,1.99,0.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
50,56.07,196,140,61,1.88,5,3,4,0,42.2,601,264,395.62,39,14,4.78,0.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
57,45.57,187,129,70,1.27,4,2,2,1,5.18,614,125,298.23,21,94,1.02,0.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
20,74.62,184,121,73,1.34,3,2,3,0,29.31,351,207,265.53,23,66,3.73,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
18,73.05,172,125,56,0.85,3,1,2,0,6.31,615,298,318.9,55,102,2.1,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
29,113.27,177,137,54,1.27,3,1,3,0,41.76,794,257,495.38,28,99,1.21,0.77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train
42,82.84,181,160,70,1.89,5,3,4,0,39.88,2476,97,165.06,57,42,1.51,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
40,60.45,183,141,61,1.22,3,2,3,1,17.23,1639,43,371.39,53,91,2.61,0.77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train
39,69.97,189,141,64,1.27,3,2,4,0,40.06,254,60,142.31,18,21,1.62,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
55,125.59,189,131,73,1.26,4,2,2,0,20.8,317,62,309.09,52,84,1.33,0.69,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
47,89.52,168,159,65,1.44,3,2,3,0,40.45,830,32,410.31,48,89,3.17,0.95,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
20,51.07,174,132,73,1.07,3,2,2,1,26.49,1871,210,334.47,17,113,1.01,0.76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train
22,62.09,169,166,61,1.82,5,3,3,1,2.07,94,171,182.55,21,58,4.51,0.98,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
18,64.96,170,141,54,1.99,5,3,2,0,3.48,2442,295,437.91,19,118,2.68,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,train
